Instrument,ROA,EScore,SScore,GScore,Firm Size,Total Debt,Total Equity,Board Size,Board Diversity,Leverage Ratio,EScore * Board Diversity,SScore * Board Diversity,GScore * Board Diversity,Year
599,7.0,84.106763171826,83.4403016593583,61.5816563886184,23.03408692086517,2021300000.0,7677600000.0,10,30.0,0.2632723767844118,2523.20289515478,2503.209049780749,1847.449691658552,2019
600,9.55967,46.8050247133452,87.2987770139271,89.8490479281618,22.953172704442473,2047000000.0,5141000000.0,9,33.3333333333333,0.39817156195292747,1560.1674904448384,2909.959233797567,2994.968264272057,2019
601,5.63067,31.5398886827457,58.4487720002677,75.1831385913664,22.412069304761253,1551000000.0,2373000000.0,10,20.0,0.6536030341340076,630.7977736549141,1168.9754400053541,1503.662771827328,2019
602,11.9,36.8146478452076,55.1282306746927,51.7252785892026,21.341904965331295,664700000.0,825300000.0,11,27.2727272727272,0.8054040954804313,1004.035850323841,1503.4972002188879,1410.6894160691581,2019
603,0.39583,84.9748462606638,92.7265337907004,78.26211727794,27.303069674008935,112837000000.0,50348000000.0,13,30.7692307692307,2.2411416540875506,2614.6106541742647,2853.124116636929,2408.065147013533,2019
604,0.718,87.4686406084277,80.3104008768539,74.879341123012,27.44937093371224,116271000000.0,47603000000.0,13,30.7692307692307,2.442514127260887,2691.3427879516157,2471.089257749345,2303.9797268619022,2019
605,13.61467,75.7624460559683,81.6959066307664,67.3041490857946,22.36733703327486,112600000.0,3307800000.0,11,45.4545454545454,0.03404075216155753,3443.747547998555,3713.4503013984686,3059.2795038997515,2019
606,3.72667,73.1748889229354,87.3183662316868,64.1919653047249,24.694877633786216,17790000000.0,13314000000.0,13,30.7692307692307,1.3361874718341595,2251.5350437826223,2686.718960974972,1975.1373939915309,2019
608,4.0684,65.4228806907378,73.1825804025794,90.8537000973709,24.401655464705648,15095000000.0,7925900000.0,13,38.4615384615384,1.9045155755182377,2516.26464195145,2814.714630868434,3494.3730806681065,2019
609,9.559,74.5343313906067,73.8381612617834,80.2977388293844,23.322690940177004,4521000000.0,4371000000.0,11,36.3636363636363,1.0343170899107756,2710.339323294784,2685.024045883028,2919.9177756139734,2019
610,6.6214,91.2758537758537,96.9708182411243,90.3390403548631,24.84030100908821,18227000000.0,13127000000.0,12,33.3333333333333,1.3885122267083112,3042.5284591951204,3232.360608037474,3011.3013451621005,2019
611,3.012,31.2018047579983,60.9385351490614,55.6733608677411,25.752186267662776,6420000000.0,28959000000.0,12,25.0,0.22169273800890915,780.0451189499574,1523.463378726535,1391.8340216935276,2019
612,2.75,43.7859256942767,69.9361232334443,97.186309880209,24.239219455906756,20173000000.0,2996000000.0,10,20.0,6.733311081441922,875.718513885534,1398.722464668886,1943.72619760418,2019
613,9.281,74.4569567566486,85.1702368384612,78.5721761591566,24.941110395154123,17593000000.0,31088000000.0,15,33.3333333333333,0.5659096757591353,2481.898558554951,2839.0078946153703,2619.0725386385507,2019
615,8.99467,19.5075757575757,54.5126602868791,75.914147774979,23.71121792318144,2675000000.0,12805000000.0,10,20.0,0.20890277235454902,390.151515151514,1090.253205737582,1518.28295549958,2019
616,19.8254,76.1656810536651,77.4651392964022,81.1790714061691,23.75640949549855,4138059000.0,10530155000.0,11,18.1818181818181,0.3929722781858387,1384.8305646120866,1408.4570781163975,1475.9831164757952,2019
617,12.13267,65.7328855454954,73.5053644837409,53.9374446077059,22.51968111771066,486000000.0,2827000000.0,8,25.0,0.17191368942341706,1643.3221386373853,1837.6341120935226,1348.4361151926475,2019
618,8.67133,93.3495273035142,79.6849420123022,79.5766024740235,23.948859049562135,7907800000.0,12079800000.0,8,25.0,0.6546300435437673,2333.7381825878547,1992.123550307555,1989.4150618505876,2019
619,7.7,42.0400289930371,82.7024057027113,78.1337607286127,23.011839527085804,3050257000.0,3932250000.0,13,30.7692307692307,0.7757027147307521,1293.5393536319077,2544.689406237265,2404.115714726539,2019
620,10.8752,77.8721278721278,65.6561600749514,85.9467126131169,24.795347748494525,16002000000.0,18494000000.0,13,30.7692307692307,0.8652535957607873,2396.0654729885423,2020.1895407677307,2644.5142342497447,2019
621,16.9,79.0920082911101,78.4529375001748,73.7678275725347,25.510340826232113,6631000000.0,25998000000.0,11,27.2727272727272,0.2550580813908762,2157.0547715757243,2139.6255681865796,2011.8498428873045,2019
622,5.8978,51.4226682408501,67.0557640397655,34.3044914404328,23.589003313884216,5940000000.0,4591000000.0,10,10.0,1.2938357656284034,514.226682408501,670.5576403976551,343.044914404328,2019
623,0.29875,77.5843655176365,91.3114644373875,76.3474612837018,23.804349777599906,7397000000.0,8732000000.0,12,16.6666666666666,0.8471140632157581,1293.0727586272699,1521.8577406231188,1272.4576880616917,2019
624,2.93333,36.3406263406263,23.8421784933413,82.7086394486426,24.088248649140915,9797000000.0,8059000000.0,13,30.7692307692307,1.2156595111055963,1118.1731181731143,733.6054921028076,2544.881213804382,2019
625,2.93333,66.5809522650359,68.0603592783604,48.8747347000652,25.052581066926308,29870600000.0,19675100000.0,14,28.5714285714285,1.5181930460328028,1902.312921858164,1944.5816936674348,1396.4209914304306,2019
626,3.475,34.666265927767,80.3649789093347,93.2955936887769,26.01315276701642,137564000000.0,23071000000.0,11,18.1818181818181,5.962637076849725,630.2957441412154,1461.1814347151699,1696.283521614118,2019
628,1.2295,51.7563236865058,49.4047973850075,85.1981149127717,26.986785996870157,35350000000.0,65675000000.0,13,30.7692307692307,0.5382565664255805,1592.5022672770979,1520.147611846381,2621.480458854508,2019
629,4.537,54.3180817641526,52.5179345297847,90.1191954706595,24.513682180969315,4119520000.0,-1018924000.0,9,33.3333333333333,-4.043010077297227,1810.6027254717517,1750.597817659488,3003.973182355314,2019
630,10.4,25.4522814350401,40.1566757312813,64.8700007331647,23.01018475372237,2768741000.0,5115492000.0,8,37.5,0.5412462769954484,954.4605538140037,1505.8753399230486,2432.6250274936765,2019
631,14.30667,76.8819143819143,79.8984900692235,61.5260722781975,24.812715103402702,29903000000.0,9673000000.0,12,25.0,3.0913884007029875,1922.0478595478576,1997.4622517305875,1538.1518069549377,2019
632,11.26667,76.7522566081463,56.3855847636425,62.7688858568896,23.10424612736783,3606700000.0,4530300000.0,8,12.5,0.7961282917246099,959.4032076018287,704.8198095455313,784.6110732111199,2019
633,6.7856,85.7164327347814,66.3472437805416,67.4798109665081,23.78985737918402,5145102000.0,11997945000.0,11,18.1818181818181,0.4288319374692916,1558.480595177837,1206.3135232825693,1226.9056539365054,2019
634,5.7,32.7708576300753,63.908704303904,60.4287296313874,24.10443056485833,7439000000.0,3375000000.0,11,27.2727272727272,2.204148148148148,893.7506626384148,1742.9646628337407,1648.0562626741973,2019
635,0.53,40.8962148117398,55.7821482965884,84.8383565397891,23.619564440784917,8566000000.0,3255000000.0,10,30.0,2.6316436251920123,1226.886444352194,1673.4644488976521,2545.150696193673,2019
636,17.74857,59.4790862557357,67.5010167435586,85.702782442392,26.50366361396563,113097000000.0,65339000000.0,7,28.5714285714285,1.730926399240882,1699.4024644495871,1928.6004783873834,2448.65092692548,2019
637,18.34717,78.4929759261206,75.8831846238609,76.484032442392,23.83022637718611,5448000000.0,10578000000.0,12,25.0,0.5150311968235961,1962.3243981530147,1897.0796155965224,1912.1008110598002,2019
638,3.49175,78.2776928391218,79.6956595951764,85.6192712706409,24.507387286722004,8881000000.0,19208000000.0,11,27.2727272727272,0.4623594335693461,2134.8461683396795,2173.5179889593505,2335.0710346538363,2019
639,3.9,19.9945444626296,56.8032360934112,55.9207802733463,23.520595707184068,2971560000.0,4811919000.0,10,30.0,0.6175415670962042,599.836333878888,1704.097082802336,1677.6234082003891,2019
640,4.1,33.5237879237251,39.8737373737373,54.9916328482134,23.454969541846708,4531944000.0,6791203000.0,13,23.0769230769231,0.6673256564411342,773.6258751628878,920.1631701631694,1269.0376811126182,2019
641,9.0226,73.6509395437655,76.2336825899605,89.0043858835632,22.54447083339222,2084800000.0,-139100000.0,10,50.0,-14.987778576563624,3682.5469771882754,3811.684129498025,4450.21929417816,2019
642,6.9246,45.0805042910305,84.9499312321617,83.4657792238082,24.391062094184825,2004600000.0,5752200000.0,13,23.0769230769231,0.34849275059977053,1040.3193297930127,1960.3830284345029,1926.1333667032682,2019
643,17.01733,36.0697203826342,67.7370975983648,62.7883751982461,23.392150448709327,5736724000.0,-877977000.0,12,25.0,-6.5340253787969385,901.743009565855,1693.42743995912,1569.7093799561526,2019
644,3.83333,61.8024421359577,78.0946989891643,91.3765422380819,23.674055711678193,7316497000.0,10989549000.0,10,20.0,0.6657686316335638,1236.048842719154,1561.8939797832859,1827.530844761638,2019
645,10.476,63.8098982423681,64.0198534226637,21.976076359735,22.425975489340956,1939500000.0,1204000000.0,11,18.1818181818181,1.6108803986710964,1160.1799680430513,1163.9973349575166,399.5650247224528,2019
646,1.4275,13.5494328202661,62.5325289498362,74.2091729638958,26.882526116705613,41936000000.0,66384000000.0,22,31.8181818181818,0.6317184863822608,431.11831700846653,1989.671375676605,2361.2009579421374,2019
647,1.641,94.3368109955846,88.4626722698666,45.5919832773579,24.700495889998493,6622000000.0,34383000000.0,7,14.2857142857142,0.19259517784951866,1347.6687285083433,1263.7524609980867,651.3140468193945,2019
648,5.15,80.4037927844588,83.341268411526,42.0669780296669,23.577434546178615,7817000000.0,2949000000.0,11,36.3636363636363,2.650729060698542,2923.774283071224,3030.5915786009405,1529.7082919878846,2019
649,10.61,78.2715166189742,80.9017662839686,93.5615204310103,23.62430274166108,5350000000.0,7882000000.0,12,25.0,0.6787617356001014,1956.787915474355,2022.544157099215,2339.038010775257,2019
650,4.56667,78.3745722690252,88.442385548103,68.5180374801753,24.712472081045206,17931000000.0,23765000000.0,12,33.3333333333333,0.754512939196297,2612.485742300837,2948.079518270097,2283.9345826725075,2019
651,8.12925,74.9932839643977,79.5139026887602,72.1914794990204,26.399084270386783,111489000000.0,61395000000.0,10,30.0,1.8159296359638406,2249.798518931931,2385.417080662806,2165.744384970612,2019
653,1.9,29.2635935493078,27.2217760824466,28.794080604534,27.429796822815046,103368000000.0,424791000000.0,15,20.0,0.24333848880979117,585.271870986156,544.435521648932,575.8816120906799,2019
654,12.26929,80.3813215459594,80.8266709229219,57.2708910626648,23.469959661640825,1271000000.0,3479000000.0,14,50.0,0.36533486634090256,4019.06607729797,4041.333546146095,2863.5445531332402,2019
655,11.1,35.5999739859524,52.8413496485928,23.6807304785894,22.803814140938826,439751000.0,5755057000.0,6,33.3333333333333,0.07641123276450607,1186.6657995317455,1761.378321619758,789.3576826196459,2019
656,-0.8,77.4819624819625,89.283856738429,69.7586353671051,25.61830320629162,27302000000.0,-8617000000.0,13,30.7692307692307,-3.168388070094,2384.060384060379,2747.195591951655,2146.419549757075,2019
657,8.79871,64.3966927137938,46.7670121787483,50.3529509515812,22.995597886769435,1960000000.0,4706000000.0,9,22.2222222222222,0.416489587760306,1431.037615862083,1039.2669373055169,1118.9544655906923,2019
658,9.893,60.4443899705841,93.1372315838657,83.6775672870603,24.1431214004271,10008000000.0,13877000000.0,10,30.0,0.7211933415003243,1813.331699117523,2794.116947515971,2510.327018611809,2019
659,9.15,74.5153897905978,83.6908418261975,71.6672063573526,25.590369425363505,46733000000.0,51598000000.0,11,18.1818181818181,0.9057133997441761,1354.825268919954,1521.6516695672206,1303.0401155882232,2019
660,16.625,66.8916202939318,52.0427520616342,47.7527346300961,22.475244436162622,2602000000.0,1975000000.0,14,28.5714285714285,1.3174683544303798,1911.1891512551892,1486.9357731895448,1364.3638465741708,2019
661,13.6655,0.0,28.6910508968967,52.5073467674223,23.134615644731845,7844000000.0,-736000000.0,13,15.3846153846153,-10.657608695652174,0.0,441.4007830291776,807.8053348834155,2019
662,3.86457,82.9263888888889,82.5014775413711,52.3090277777777,25.771672075840765,37407000000.0,45338000000.0,12,16.6666666666666,0.825069478141956,1382.106481481476,1375.024625689513,871.8171296296249,2019
663,3.444,44.6646646646646,41.9697873186245,90.1109303573094,24.013047369330344,13218000000.0,5018000000.0,12,41.6666666666666,2.634117178158629,1861.027694361022,1748.7411382760179,3754.622098221219,2019
664,9.7332,72.007836571716,54.7050661309476,35.2640317426998,24.36759238701125,16238000000.0,11848000000.0,11,36.3636363636363,1.3705266711681297,2618.466784426032,1989.2751320344548,1282.3284270072634,2019
665,4.5015,88.3347222222222,86.7298726030995,71.9710764763503,26.127963698796133,68480000000.0,63864000000.0,16,25.0,1.0722785920080171,2208.3680555555547,2168.2468150774876,1799.2769119087577,2019
666,17.654,28.6620437751903,16.0912589334799,69.0497574446766,22.2245047646337,1220025000.0,2151487000.0,9,22.2222222222222,0.5670612929569177,636.9343061153394,357.5835318551085,1534.4390543261452,2019
667,20.20533,42.4650485520465,48.9838060741531,44.1427471681513,21.934380576826978,346019000.0,2102894000.0,9,22.2222222222222,0.164544194809629,943.6677456010324,1088.529023870068,980.949937070028,2019
668,2.35,34.8952861810004,48.1317766482601,55.4767403497195,22.632586687637744,2524099000.0,3628685000.0,10,30.0,0.6955960630366097,1046.858585430012,1443.953299447803,1664.302210491585,2019
669,8.08233,78.6326312932406,94.5112527861449,68.797272949902,23.238701691769233,6196000000.0,2563000000.0,14,28.5714285714285,2.4174795161919627,2246.6466083782975,2700.3215081755616,1965.6363699971948,2019
670,7.557,37.0875618542779,47.2027214214919,14.7668594378105,24.03100199509725,12184600000.0,12131800000.0,12,33.3333333333333,1.0043521983547372,1236.2520618092622,1573.4240473830619,492.22864792701614,2019
671,1.47858,62.0706658021045,77.8289861931755,83.2817877814028,26.690348035827057,48697000000.0,58011000000.0,12,25.0,0.8394442433331609,1551.7666450526126,1945.7246548293874,2082.04469453507,2019
672,-1.2364,66.5343915343914,77.5320055366881,78.0474070575613,24.43111423760795,6775000000.0,1789000000.0,10,40.0,3.7870318613750698,2661.375661375656,3101.280221467524,3121.896282302452,2019
673,9.3,22.8903295592762,40.1411911165865,33.0682942923127,22.42728639186646,1591600000.0,2642800000.0,10,10.0,0.6022400484334797,228.903295592762,401.411911165865,330.68294292312703,2019
674,6.7824,78.2112219163795,84.7198075868586,80.1410754268121,24.531216385701363,11502000000.0,25365000000.0,12,33.3333333333333,0.4534594914251922,2607.0407305459808,2823.993586228617,2671.3691808937338,2019
675,13.92783,61.0776311890394,79.7533627121134,63.6553229079205,25.08576555631207,37657000000.0,14588000000.0,12,25.0,2.5813682478749658,1526.940779725985,1993.834067802835,1591.3830726980125,2019
676,1.29931,81.6209774690979,84.4189228629553,80.5709342056162,28.619587485112937,487458000000.0,261330000000.0,11,18.1818181818181,1.865296751234072,1484.0177721654097,1534.8895065991805,1464.9260764657427,2019
677,5.84725,81.4464900608873,87.0400529092578,60.1774739947756,26.193130256564725,26973000000.0,144213000000.0,12,33.3333333333333,0.1870358428158349,2714.883002029574,2901.335096975257,2005.9157998258515,2019
678,10.706,46.0630504833512,55.3074514138343,70.7571885781085,22.61899485488615,2063100000.0,2667800000.0,10,20.0,0.7733338331209236,921.2610096670239,1106.149028276686,1415.14377156217,2019
680,14.5075,69.9696545284781,94.8002720881195,91.2678858802127,25.27559416171497,14583000000.0,37920000000.0,10,20.0,0.3845727848101266,1399.393090569562,1896.00544176239,1825.357717604254,2019
681,12.1108,49.8922289596173,51.9405858669902,76.894416456759,22.760567458732076,2539705000.0,3235202000.0,8,12.5,0.7850220789922855,623.6528619952162,649.2573233373774,961.1802057094875,2019
682,9.918,47.3962558708051,40.4795213934439,69.9273340563485,21.977113930765995,2113800000.0,357900000.0,11,27.2727272727272,5.906119027661358,1292.6251601128629,1103.9869470939216,1907.1091106276813,2019
683,16.925,66.0224374302567,78.1286292654712,65.7292214592985,22.54990970802797,2794000000.0,908000000.0,12,33.3333333333333,3.0770925110132157,2200.7479143418877,2604.2876421823707,2190.974048643281,2019
684,10.6326,54.8636233922419,78.2484823836787,54.2840691762291,25.182033581165836,42763000000.0,18981000000.0,13,38.4615384615384,2.2529371476739897,2110.13936124007,3009.5570147568687,2087.848814470347,2019
685,6.94,84.7681363256487,76.7379963943408,57.5844693281402,23.650986899883858,6421000000.0,6156000000.0,17,23.5294117647058,1.0430474333983106,1994.5443841329034,1805.5999151609535,1354.9286900738823,2019
686,13.1,11.9430468056319,16.9446691337867,66.8314441645676,21.357689556088683,0.0,1355710000.0,8,12.5,0.0,149.28808507039875,211.80836417233374,835.393052057095,2019
687,21.0192,85.4372001432152,90.6076264161369,84.4571220841428,23.43358013970169,7847000000.0,117000000.0,11,27.2727272727272,67.06837606837607,2330.105458451317,2471.117084076454,2303.3760568402517,2019
688,5.453,62.0220139851318,66.6548242981763,86.9244011801474,23.828031871524523,9747400000.0,7876100000.0,11,27.2727272727272,1.2375922093421872,1691.5094723217717,1817.8588444957122,2370.6654867312864,2019
689,3.26525,45.2110929117409,48.9794925921979,62.9040272126299,24.785069989683873,21666000000.0,18022000000.0,10,30.0,1.202197314393519,1356.332787352227,1469.384777765937,1887.120816378897,2019
690,6.56667,44.4867728573429,57.736483031868,76.8324937027708,22.630954773181525,1793200000.0,3824600000.0,9,22.2222222222222,0.46885948857396853,988.5949523853968,1283.032956263732,1707.3887489504607,2019
691,3.1998,59.3436984039625,65.8789410488806,55.9824114889448,24.085715460261195,9037700000.0,13419400000.0,14,14.2857142857142,0.6734801854032222,847.767120056602,941.1277292697173,799.7487355563494,2019
692,18.6,0.0,36.6291773122125,58.5002099076406,21.96316383400459,397787000.0,2489516000.0,9,11.1111111111111,0.15978487384696463,0.0,406.9908590245829,650.0023323071172,2019
693,5.23333,47.5237365901526,59.6652030944099,69.7418427558541,24.08703822551783,7740000000.0,12907000000.0,14,21.4285714285714,0.5996745951809096,1018.3657840746972,1278.5400663087817,1494.4680590540142,2019
694,2.9,62.0731292261646,59.3982567096207,45.6234111157757,21.896057523788773,798800000.0,2083100000.0,8,25.0,0.3834669482982094,1551.828230654115,1484.9564177405175,1140.5852778943927,2019
695,5.4714,48.5777058279371,41.3881239759459,54.9952041934882,23.464428389498824,7968000000.0,1713000000.0,14,14.2857142857142,4.651488616462347,693.9672261133829,591.2589139420808,785.6457741926838,2019
696,13.311,61.3143247348691,80.4116079360378,68.4720898452615,23.70576088371838,2367000000.0,7507000000.0,12,25.0,0.31530571466631147,1532.8581183717276,2010.290198400945,1711.8022461315372,2019
697,13.298,36.0960265748227,22.4305152564107,61.6287253931596,23.663078340988445,4283300000.0,11840000000.0,5,20.0,0.3617652027027027,721.920531496454,448.610305128214,1232.574507863192,2019
698,3.62267,91.2091064625309,60.8411098763364,86.4452152856694,24.467296135525196,17454000000.0,11672000000.0,12,25.0,1.495373543522961,2280.2276615632722,1521.0277469084099,2161.130382141735,2019
699,6.3115,59.4868729113721,74.4571249159262,65.2168316773952,24.851715485685126,21729100000.0,30270600000.0,13,30.7692307692307,0.717828520082192,1830.3653203499066,2290.98845895157,2006.6717439198478,2019
700,4.72,48.0291385513358,72.2311731710227,45.9586339586339,23.020446351481596,1572900000.0,2331200000.0,8,25.0,0.6747168840082362,1200.728463783395,1805.7793292755675,1148.9658489658475,2019
701,6.9,41.2108100848075,32.8584415068873,66.0232917262363,22.399475649669153,1649425000.0,2565819000.0,11,36.3636363636363,0.642845422845493,1498.5749121748156,1194.8524184322634,2400.846971863134,2019
702,8.23488,97.179234550516,93.2280635982291,60.1039838957576,24.47931316491839,11499000000.0,11833000000.0,14,28.5714285714285,0.9717738527845855,2776.5495585861645,2663.658959949396,1717.2566827359271,2019
703,6.64,83.0331991107174,78.6586118910373,40.9000956245918,25.04196654832204,45998000000.0,12937000000.0,12,16.6666666666666,3.555538378294813,1383.8866518452846,1310.9768648506165,681.6682604098606,2019
704,8.0094,16.7403043691703,57.6018583063446,32.5616316580519,22.87536519266592,1435400000.0,5092500000.0,12,16.6666666666666,0.28186548846342663,279.0050728195039,960.0309717724062,542.6938609675295,2019
705,0.863,55.7466640502354,85.2184301348042,69.6011609058681,26.029298364949273,58936000000.0,83583000000.0,9,44.4444444444444,0.7051194620915736,2477.6295133437934,3787.4857837690715,3093.3849291496904,2019
706,9.014,51.4103216048296,69.5533256018911,50.6466612507743,23.697498644387167,3772200000.0,6254800000.0,13,15.3846153846153,0.6030888277802647,790.9280246896817,1070.051163106011,779.1794038580618,2019
707,5.3125,82.379137843044,75.9898309366456,87.1677336971732,25.36595336309445,32309000000.0,31994000000.0,13,23.0769230769231,1.0098455960492592,1901.0570271471713,1753.6114831533619,2011.5630853193838,2019
708,8.775,67.6860804047737,41.0588533144211,74.5374952649779,22.883074302966648,3080288000.0,3032660000.0,11,18.1818181818181,1.0157050246318413,1230.6560073595165,746.524605716744,1355.227186635956,2019
709,2.819,70.3676583718209,71.1318759816714,67.8232431896632,25.79115065184336,61261000000.0,46822000000.0,15,26.6666666666666,1.3083806757507155,1876.4708899152192,1896.8500261778993,1808.6198183910142,2019
710,5.96667,85.8572060846891,82.5589363199973,69.5284949622166,23.496354434227843,5781000000.0,5958000000.0,11,27.2727272727272,0.9702920443101712,2341.56016594606,2251.6073541817386,1896.2316807877203,2019
711,8.17417,91.0816017232167,77.1846653727051,26.4878974845751,24.213846779743253,8322000000.0,16082000000.0,13,23.0769230769231,0.5174729511254819,2101.8831166896184,1781.1845855239658,611.2591727209646,2019
712,8.51867,72.8521013003035,84.8216307399692,48.3039899944024,23.76153543300407,6354100000.0,8685300000.0,13,38.4615384615384,0.7315924608246117,2802.003896165515,3262.3704130757333,1857.8457690154742,2019
713,2.875,85.7000676729015,81.458003909202,81.6308220216438,24.888099927882855,18893000000.0,13303000000.0,11,36.3636363636363,1.4202059685785162,3116.3660971964127,2962.1092330618862,2968.3935280597693,2019
714,35.238,36.0791743584761,51.9126183495414,50.1885954662304,23.131291442398453,996000000.0,7461000000.0,9,22.2222222222222,0.1334941696823482,801.759430188357,1153.6137411009188,1115.3021214717855,2019
715,10.2394,70.2548484017884,68.0274693877635,80.1424602341636,23.853616412225165,7486000000.0,8405000000.0,10,30.0,0.8906603212373587,2107.6454520536518,2040.824081632905,2404.273807024908,2019
716,8.743,45.414251597661,33.5735508883893,85.3992764017166,24.33754587509097,5175443000.0,21640716000.0,8,25.0,0.23915303911386296,1135.356289941525,839.3387722097325,2134.981910042915,2019
718,1.379,29.351912892522,27.7349311210119,43.558736239388,22.79126718848369,3382600000.0,2578600000.0,10,30.0,1.311797099201117,880.55738677566,832.047933630357,1306.7620871816398,2019
719,1.5515,38.6606424467915,36.2722802803876,46.3307998647261,23.657613384252773,5292979000.0,9803588000.0,12,50.0,0.539902227633393,1933.032122339575,1813.61401401938,2316.5399932363052,2019
720,3.2,76.7282022996308,80.5861188099247,38.1494082749856,23.775981711839314,9060195000.0,10315506000.0,12,25.0,0.8783083447384937,1918.2050574907698,2014.6529702481175,953.7352068746401,2019
723,18.886,54.0285121539252,55.2926807643788,58.6296998912472,22.02940273380848,0.0,2195028000.0,10,20.0,0.0,1080.570243078504,1105.853615287576,1172.593997824944,2019
724,3.65433,90.4350229511866,73.9592464615075,49.9895651315012,26.616557861653234,47074000000.0,191650000000.0,10,30.0,0.2456248369423428,2713.050688535598,2218.777393845225,1499.686953945036,2019
725,8.491,63.1081038318489,60.5075349317831,80.9213487732064,23.013039209213122,3258800000.0,2532300000.0,11,18.1818181818181,1.2868933380721084,1147.420069669975,1100.136998759688,1471.297250421928,2019
726,4.41125,79.0367209276243,59.7147935493292,72.7749367645441,25.491328382698516,42583000000.0,37005000000.0,13,23.0769230769231,1.1507363869747331,1823.9243290990244,1378.033697292214,1679.421617643327,2019
727,11.3,1.20772946859903,37.7131744942314,54.2868140327724,21.19716188090749,839697000.0,331082000.0,8,25.0,2.5362206341631377,30.19323671497575,942.8293623557851,1357.17035081931,2019
728,22.4,13.0139645089735,32.1399343955022,56.575387660838,22.05824058754301,345000000.0,2665600000.0,9,11.1111111111111,0.12942677070828332,144.59960565526097,357.1103821722463,628.6154184537548,2019
729,3.58,73.0335864302333,70.4954209319152,84.8966933715831,25.02105451786179,22003000000.0,18295000000.0,12,33.3333333333333,1.202678327411861,2434.452881007774,2349.847364397171,2829.889779052767,2019
730,1.323,63.3366953736959,76.4479609285315,71.9076085688963,25.855345603598675,15608000000.0,21203000000.0,14,28.5714285714285,0.7361222468518606,1809.6198678198782,2184.2274551008945,2054.50310196846,2019
732,1.20222,12.8970648538866,65.2215907171609,63.0499871723108,24.491670172377262,4312390000.0,4780577000.0,14,21.4285714285714,0.9020647507612575,276.3656754404268,1397.6055153677314,1351.0711536923725,2019
733,8.4785,0.0,26.1100015363342,39.3209487825357,25.07404687253652,21899000000.0,32979000000.0,10,20.0,0.6640286242760545,0.0,522.200030726684,786.4189756507141,2019
734,4.0,62.4310541355124,77.4805542532018,74.4330890241626,24.468076563381146,20998000000.0,6975000000.0,11,27.2727272727272,3.0104659498207886,1702.6651127866971,2113.106025087316,2029.9933370226108,2019
735,7.46667,36.2228049728049,64.9320767835415,58.1675337357593,23.799863556554957,5817700000.0,10114500000.0,10,20.0,0.5751841415789214,724.4560994560981,1298.64153567083,1163.350674715186,2019
736,-1.97,80.8402230922192,79.6696505139341,91.5843508023136,24.432168482265812,9826000000.0,9298000000.0,6,33.3333333333333,1.0567864056786405,2694.674103073971,2655.655017131134,3052.81169341045,2019
738,4.9,30.3770790612895,57.8594207490968,80.0509026028547,22.69055915629858,2183606000.0,938593000.0,10,30.0,2.326467382560918,911.312371838685,1735.782622472904,2401.5270780856413,2019
739,7.9864,37.5901247416927,63.2918909550606,80.5191529509788,24.622183339196077,12284000000.0,13978000000.0,13,23.0769230769231,0.8788095578766634,867.4644171159863,1460.5820989629385,1858.1342988687436,2019
740,-0.1,81.1759668902525,72.8367797630997,92.1994530739807,26.30366336449862,90882000000.0,28316000000.0,10,40.0,3.2095634976691625,3247.0386756100997,2913.471190523988,3687.978122959228,2019
741,7.6952,84.2846627069245,89.5142816769177,40.7599093898684,24.150998035736716,13539500000.0,8058500000.0,12,41.6666666666666,1.6801513929391325,3511.8609461218484,3729.7617365382316,1698.3295579111805,2019
742,6.25,21.3096794273264,17.9935699479673,70.6484459963097,23.407407766116012,3426099000.0,3674707000.0,11,27.2727272727272,0.9323461707287138,581.1730752907184,490.7337258536523,1926.7757998993504,2019
743,12.95767,85.8520336605889,99.4087884789619,87.5307063634623,24.844365923143688,24593000000.0,22525000000.0,9,33.3333333333333,1.0918091009988902,2861.7344553529606,3313.62628263206,2917.690212115407,2019
744,16.675,62.6750627875854,78.6612718300491,73.5908167047505,22.51585829247836,2215000000.0,1855000000.0,11,18.1818181818181,1.1940700808625337,1139.5465961379114,1430.2049423645228,1338.014849177276,2019
745,5.1356,85.5830722119356,89.3426723233043,82.4412112837018,23.9571090889364,10459000000.0,8012000000.0,10,30.0,1.305416874687968,2567.492166358068,2680.280169699129,2473.2363385110543,2019
746,6.65533,42.5154138790502,55.9320890117847,40.4975102621513,24.369655239439396,6954000000.0,22587000000.0,12,16.6666666666666,0.30787621198034265,708.5902313175005,932.2014835297413,674.9585043691857,2019
747,14.1,76.0391818654017,65.5400569900797,83.6687336738501,24.983364921817923,4848000000.0,16270000000.0,10,40.0,0.2979717271051014,3041.567274616068,2621.6022796031884,3346.749346954004,2019
748,6.63333,52.2213438735178,93.6719605695509,69.0591791202838,22.90431902605044,4046960000.0,2995530000.0,13,38.4615384615384,1.3509996561543367,2008.5132259045279,3602.7677142134908,2656.122273857065,2019
749,0.3,86.9718902687738,88.3245004190876,94.4453919442112,23.364669768279843,6351613000.0,6085058000.0,8,50.0,1.0438048413014305,4348.59451343869,4416.22502095438,4722.269597210559,2019
750,6.875,83.9393695107981,75.8344167347541,63.6192726598808,24.23124525342911,15023962000.0,15540444000.0,12,33.3333333333333,0.9667652996272179,2797.9789836932673,2527.8138911584674,2120.6424219960245,2019
