,Instrument,CSR Sustainability Reporting,ESG Reporting Scope,ESG Combined Score,ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,ESG Controversies Score
71,BK,True,100.0,58.7889454671681,77.9945576010028,93.3684105735333,89.13522166683,64.9312221287083,39.5833333333333
72,BA,True,100.0,68.2346398220548,69.8026129774429,80.1482461093445,57.6886209384542,78.6370045557891,66.6666666666666
73,BKNG.O,False,,18.9052319267762,18.9052319267762,0.0,24.0492424242424,28.2039249146757,82.5
74,BWA,False,,50.9085832510981,50.9085832510981,52.8303382541102,52.6474207672943,45.2524422609243,100.0
75,BXP,True,100.0,63.2773507991755,63.2773507991755,73.4547656900598,69.4965602983414,45.5645533967047,100.0
76,BSX,True,100.0,71.7664126493403,71.7664126493403,53.4719944234869,92.0326415951881,53.6199397093726,100.0
77,BMY,True,100.0,75.7432102149152,75.7432102149152,69.0391069604553,82.1708502923894,71.0538015968496,81.25
78,AVGO.O,False,,38.4910606519944,38.4910606519944,13.5718761188685,48.2212279623984,52.3393060295791,100.0
79,BR,False,,36.6692667210024,36.6692667210024,9.52380952380952,42.0434782608695,48.8040386803185,100.0
80,BRO,False,,38.5981891934205,38.5981891934205,20.3940886699507,30.6845643613278,60.6968145620023,100.0
81,BFb,False,,54.97998225859,54.97998225859,68.7303162005543,51.9074574654158,44.1296132312368,100.0
82,CHRW.O,False,,33.6562575959017,33.6562575959017,11.2617975117975,57.5682878081279,29.4439704209328,100.0
83,CDNS.O,False,,36.2884074828807,36.2884074828807,26.179604261796,38.5039110656427,37.4132536973834,100.0
84,CZR.O,False,,12.2078120342148,12.2078120342148,0.0,19.0997474747474,12.8569397042093,100.0
85,CPT,False,,51.5748870575126,51.5748870575126,41.2645923234158,55.4417808192955,59.9729806598407,100.0
86,CPB,True,100.0,87.8004573576146,87.8004573576146,83.8712877801023,94.0100551345046,81.3937388450291,88.8888888888888
87,COF,True,100.0,69.6416161246921,69.6416161246921,74.6373183253553,78.778659997026,68.5097023505255,83.3333333333333
88,CAH,True,100.0,46.7207836867223,46.7207836867223,43.1089743589743,33.1600405488497,67.3423136764891,100.0
89,KMX,False,,55.9573928202397,55.9573928202397,13.9583333333333,50.94430572142,82.5270193401593,100.0
90,CCL,True,12.963,78.7784338212655,78.7784338212655,79.2536125869459,74.2785353535353,85.1006206337486,100.0
91,CARR.K,,,,,,,,
92,CTLT.K,False,,29.295228459986,29.295228459986,14.4655905891861,46.8969424320873,13.8655125735991,100.0
93,CAT,True,100.0,73.0543621944659,73.0543621944659,55.3317844975717,80.4807096928036,84.5846887106962,100.0
